messstelle_id,e32,e32num,n32,n32num,genau
10301446,3088XX,308850.0,56283XX,5628350.0,100
10301458,290596,290596.0,5648819,5648819.0,1
10301460,3112XX,311250.0,56300XX,5630050.0,100
10301471,311249,311249.0,5630151,5630151.0,1
10301483,3110XX,311050.0,56303XX,5630350.0,100
10301495,311254,311254.0,5630152,5630152.0,1
10301501,2890XX,289050.0,56614XX,5661450.0,100
10301513,291674,291674.0,5659972,5659972.0,1
10301525,3475XX,347550.0,56307XX,5630750.0,100
10301537,3475XX,347550.0,56303XX,5630350.0,100
10301549,3474XX,347450.0,56307XX,5630750.0,100
10301550,2950XX,295050.0,56404XX,5640450.0,100
10301562,2951XX,295150.0,56404XX,5640450.0,100
10301574,306831,306831.0,5631915,5631915.0,1
10301586,3069XX,306950.0,56322XX,5632250.0,100
10301598,3044XX,304450.0,56600XX,5660050.0,100
10301604,3046XX,304650.0,56599XX,5659950.0,100
10301616,3047XX,304750.0,56599XX,5659950.0,100
10301628,3049XX,304950.0,56595XX,5659550.0,100
10301630,3051XX,305150.0,56593XX,5659350.0,100
10301641,3051XX,305150.0,56595XX,5659550.0,100
10301653,3051XX,305150.0,56597XX,5659750.0,100
10301665,3048XX,304850.0,56599XX,5659950.0,100
10301677,3046XX,304650.0,56601XX,5660150.0,100
10301689,3048XX,304850.0,56601XX,5660150.0,100
10301690,3026XX,302650.0,56308XX,5630850.0,100
10301707,3027XX,302750.0,56306XX,5630650.0,100
10301719,3030XX,303050.0,56306XX,5630650.0,100
10301720,3047XX,304750.0,56368XX,5636850.0,100
10301732,297977,297977.0,5640707,5640707.0,1
10301800,3225XX,322550.0,56314XX,5631450.0,100
10301811,291360,291360.0,5646751,5646751.0,1
10301823,291684,291684.0,5646857,5646857.0,1
10301835,3040XX,304050.0,56305XX,5630550.0,100
10301847,3041XX,304150.0,56306XX,5630650.0,100
10301859,2919XX,291950.0,56561XX,5656150.0,100
10301860,2919XX,291950.0,56561XX,5656150.0,100
10301872,3022XX,302250.0,56005XX,5600550.0,100
10301884,3057XX,305750.0,56352XX,5635250.0,100
10301896,3058XX,305850.0,56351XX,5635150.0,100
10301902,3059XX,305950.0,56344XX,5634450.0,100
10301914,336110,336110.0,5609391,5609391.0,1
10301926,3361XX,336150.0,56093XX,5609350.0,100
10301938,298134,298134.0,5640472,5640472.0,1
10301940,297898,297898.0,5640689,5640689.0,1
10301951,298112,298112.0,5640738,5640738.0,1
10301987,2998XX,299850.0,56208XX,5620850.0,100
10301999,2998XX,299850.0,56208XX,5620850.0,100
10302001,2998XX,299850.0,56208XX,5620850.0,100
10302013,297165,297165.0,5622101,5622101.0,1
10302025,2972XX,297250.0,56222XX,5622250.0,100
10302037,2973XX,297350.0,56221XX,5622150.0,100
10302049,2912XX,291250.0,56325XX,5632550.0,100
10302050,2913XX,291350.0,56324XX,5632450.0,100
10302062,2911XX,291150.0,56323XX,5632350.0,100
10302074,3007XX,300750.0,56239XX,5623950.0,100
10302086,3005XX,300550.0,56234XX,5623450.0,100
10302098,2976XX,297650.0,56277XX,5627750.0,100
10302104,2978XX,297850.0,56280XX,5628050.0,100
10302116,3007XX,300750.0,56277XX,5627750.0,100
10302128,3005XX,300550.0,56273XX,5627350.0,100
10302130,3001XX,300150.0,56217XX,5621750.0,100
10302141,3001XX,300150.0,56217XX,5621750.0,100
10302153,3002XX,300250.0,56217XX,5621750.0,100
10302165,2983XX,298350.0,56284XX,5628450.0,100
10302177,2984XX,298450.0,56288XX,5628850.0,100
10302189,2982XX,298250.0,56286XX,5628650.0,100
10302190,2981XX,298150.0,56288XX,5628850.0,100
10302207,3016XX,301650.0,56377XX,5637750.0,100
10302219,3011XX,301150.0,56376XX,5637650.0,100
10302220,3011XX,301150.0,56375XX,5637550.0,100
10302232,3011XX,301150.0,56373XX,5637350.0,100
10302244,3013XX,301350.0,56365XX,5636550.0,100
10302256,3244XX,324450.0,56218XX,5621850.0,100
10302268,3244XX,324450.0,56218XX,5621850.0,100
10302270,310723,310723.0,5663348,5663348.0,1
10302281,311325,311325.0,5663393,5663393.0,1
10302293,311892,311892.0,5663300,5663300.0,1
10302300,311561,311561.0,5663774,5663774.0,1
10302311,3445XX,344550.0,56068XX,5606850.0,100
10302323,3443XX,344350.0,56071XX,5607150.0,100
10302335,3444XX,344450.0,56070XX,5607050.0,100
10302347,3445XX,344550.0,56070XX,5607050.0,100
10302359,305065,305065.0,5637599,5637599.0,1
10302360,3050XX,305050.0,56369XX,5636950.0,100
10302372,2983XX,298350.0,56284XX,5628450.0,100
10302384,3083XX,308350.0,56567XX,5656750.0,100
10302396,3081XX,308150.0,56568XX,5656850.0,100
10302402,2995XX,299550.0,56302XX,5630250.0,100
10302414,2994XX,299450.0,56303XX,5630350.0,100
10302426,2989XX,298950.0,56288XX,5628850.0,100
10302438,2988XX,298850.0,56286XX,5628650.0,100
10302440,3002XX,300250.0,56303XX,5630350.0,100
10302451,3004XX,300450.0,56305XX,5630550.0,100
10302463,2998XX,299850.0,56304XX,5630450.0,100
10302475,3004XX,300450.0,56292XX,5629250.0,100
10302487,3008XX,300850.0,56296XX,5629650.0,100
10302499,3002XX,300250.0,56294XX,5629450.0,100
10302505,2971XX,297150.0,56222XX,5622250.0,100
10302621,3128XX,312850.0,56358XX,5635850.0,100
10302633,3128XX,312850.0,56358XX,5635850.0,100
10302645,3123XX,312350.0,56355XX,5635550.0,100
10302657,3123XX,312350.0,56355XX,5635550.0,100
10302669,3100XX,310050.0,56315XX,5631550.0,100
10302670,310021,310021.0,5631681,5631681.0,1
10302682,310175,310175.0,5631752,5631752.0,1
10302694,319066,319066.0,5624304,5624304.0,1
10302700,319066,319066.0,5624304,5624304.0,1
10302712,319424,319424.0,5624112,5624112.0,1
10302724,3199XX,319950.0,56240XX,5624050.0,100
10302736,3206XX,320650.0,56250XX,5625050.0,100
10302748,320297,320297.0,5625356,5625356.0,1
10302750,3193XX,319350.0,56251XX,5625150.0,100
10302761,3193XX,319350.0,56251XX,5625150.0,100
10302773,3193XX,319350.0,56239XX,5623950.0,100
10302785,3201XX,320150.0,56324XX,5632450.0,100
10302797,3201XX,320150.0,56327XX,5632750.0,100
10302803,3221XX,322150.0,56315XX,5631550.0,100
10302815,3224XX,322450.0,56316XX,5631650.0,100
10302827,310179,310179.0,5631754,5631754.0,1
10302839,300045,300045.0,5660931,5660931.0,1
10302840,3001XX,300150.0,56611XX,5661150.0,100
10302852,300195,300195.0,5661185,5661185.0,1
10302864,300314,300314.0,5660900,5660900.0,1
10302876,2980XX,298050.0,56341XX,5634150.0,100
10302888,297979,297979.0,5634362,5634362.0,1
10302890,2978XX,297850.0,56343XX,5634350.0,100
10302906,3051XX,305150.0,56255XX,5625550.0,100
10302918,305265,305265.0,5625574,5625574.0,1
10302920,297773,297773.0,5648171,5648171.0,1
10302931,297657,297657.0,5648496,5648496.0,1
10302943,309037,309037.0,5646767,5646767.0,1
10302955,308901,308901.0,5646513,5646513.0,1
10302967,2941XX,294150.0,56279XX,5627950.0,100
10302980,3097XX,309750.0,56577XX,5657750.0,100
10303005,3169XX,316950.0,56588XX,5658850.0,100
10303017,3169XX,316950.0,56582XX,5658250.0,100
10303029,2958XX,295850.0,56299XX,5629950.0,100
10303030,2958XX,295850.0,56299XX,5629950.0,100
10303042,319714,319714.0,5625050,5625050.0,1
10303054,319943,319943.0,5624780,5624780.0,1
10303066,319522,319522.0,5624757,5624757.0,1
10303078,319761,319761.0,5624477,5624477.0,1
10303108,3302XX,330250.0,56064XX,5606450.0,100
10303110,3302XX,330250.0,56064XX,5606450.0,100
10303121,3302XX,330250.0,56064XX,5606450.0,100
10303224,3312XX,331250.0,56068XX,5606850.0,100
10303236,3312XX,331250.0,56068XX,5606850.0,100
10303248,3312XX,331250.0,56068XX,5606850.0,100
10303250,3353XX,335350.0,56070XX,5607050.0,100
10303261,2959XX,295950.0,56300XX,5630050.0,100
10303273,2958XX,295850.0,56300XX,5630050.0,100
10303285,2960XX,296050.0,56298XX,5629850.0,100
10303297,2960XX,296050.0,56298XX,5629850.0,100
10303303,349130,349130.0,5617553,5617553.0,1
10303315,348891,348891.0,5617322,5617322.0,1
10303352,3058XX,305850.0,56678XX,5667850.0,100
10303364,3058XX,305850.0,56681XX,5668150.0,100
10303376,3058XX,305850.0,56681XX,5668150.0,100
10303388,2958XX,295850.0,56276XX,5627650.0,100
10303390,2958XX,295850.0,56276XX,5627650.0,100
10303406,2958XX,295850.0,56278XX,5627850.0,100
10303418,2959XX,295950.0,56278XX,5627850.0,100
10303420,2957XX,295750.0,56279XX,5627950.0,100
10303431,2957XX,295750.0,56279XX,5627950.0,100
10303455,2959XX,295950.0,56299XX,5629950.0,100
10303467,2959XX,295950.0,56300XX,5630050.0,100
10303479,2958XX,295850.0,56300XX,5630050.0,100
10303480,2958XX,295850.0,56299XX,5629950.0,100
10303492,3228XX,322850.0,56486XX,5648650.0,100
10303509,3311XX,331150.0,56201XX,5620150.0,100
10303510,3311XX,331150.0,56201XX,5620150.0,100
10303522,3315XX,331550.0,56201XX,5620150.0,100
10303534,3309XX,330950.0,56204XX,5620450.0,100
10303546,3312XX,331250.0,56205XX,5620550.0,100
10303558,3312XX,331250.0,56205XX,5620550.0,100
10303560,3317XX,331750.0,56202XX,5620250.0,100
10303571,3318XX,331850.0,56202XX,5620250.0,100
10303583,3314XX,331450.0,56207XX,5620750.0,100
10303595,3048XX,304850.0,56250XX,5625050.0,100
10303601,3047XX,304750.0,56253XX,5625350.0,100
10303613,3048XX,304850.0,56252XX,5625250.0,100
10303625,3037XX,303750.0,56247XX,5624750.0,100
10303637,305054,305054.0,5625383,5625383.0,1
10303649,3049XX,304950.0,56261XX,5626150.0,100
10303650,3055XX,305550.0,56259XX,5625950.0,100
10303662,3053XX,305350.0,56258XX,5625850.0,100
10303674,3054XX,305450.0,56259XX,5625950.0,100
10303686,305478,305478.0,5626068,5626068.0,1
10303698,3053XX,305350.0,56261XX,5626150.0,100
10303704,3118XX,311850.0,56513XX,5651350.0,100
10303716,3121XX,312150.0,56512XX,5651250.0,100
10303728,3116XX,311650.0,56504XX,5650450.0,100
10303730,3117XX,311750.0,56500XX,5650050.0,100
10303741,3123XX,312350.0,56508XX,5650850.0,100
10303753,3119XX,311950.0,56510XX,5651050.0,100
10303765,3119XX,311950.0,56506XX,5650650.0,100
10303777,3115XX,311550.0,56509XX,5650950.0,100
10303789,2946XX,294650.0,56351XX,5635150.0,100
10303790,2942XX,294250.0,56349XX,5634950.0,100
10303807,2939XX,293950.0,56349XX,5634950.0,100
10303819,2943XX,294350.0,56343XX,5634350.0,100
10303820,2942XX,294250.0,56351XX,5635150.0,100
10303832,2938XX,293850.0,56341XX,5634150.0,100
10303844,293996,293996.0,5635030,5635030.0,1
10303856,2937XX,293750.0,56350XX,5635050.0,100
10303868,303792,303792.0,5657971,5657971.0,1
10303870,3036XX,303650.0,56584XX,5658450.0,100
10303881,3032XX,303250.0,56585XX,5658550.0,100
10303893,3037XX,303750.0,56583XX,5658350.0,100
10303935,2959XX,295950.0,56299XX,5629950.0,100
10303947,2958XX,295850.0,56300XX,5630050.0,100
10303959,2959XX,295950.0,56300XX,5630050.0,100
10303960,3024XX,302450.0,56507XX,5650750.0,100
10303972,3025XX,302550.0,56512XX,5651250.0,100
10303984,2929XX,292950.0,56254XX,5625450.0,100
10303996,2928XX,292850.0,56253XX,5625350.0,100
10304009,2925XX,292550.0,56252XX,5625250.0,100
10304010,2923XX,292350.0,56250XX,5625050.0,100
10304022,2921XX,292150.0,56250XX,5625050.0,100
10304034,2931XX,293150.0,56256XX,5625650.0,100
10304046,2934XX,293450.0,56260XX,5626050.0,100
10304058,2934XX,293450.0,56260XX,5626050.0,100
10304060,3012XX,301250.0,56376XX,5637650.0,100
10304071,301701,301701.0,5637687,5637687.0,1
10304083,301706,301706.0,5637692,5637692.0,1
10304095,3014XX,301450.0,56372XX,5637250.0,100
10304101,3010XX,301050.0,56375XX,5637550.0,100
10304113,3014XX,301450.0,56377XX,5637750.0,100
10304125,3012XX,301250.0,56373XX,5637350.0,100
10304137,3011XX,301150.0,56376XX,5637650.0,100
10304149,3012XX,301250.0,56376XX,5637650.0,100
10304150,3013XX,301350.0,56377XX,5637750.0,100
10304162,301096,301096.0,5637645,5637645.0,1
10304174,301004,301004.0,5637641,5637641.0,1
10304186,301060,301060.0,5637635,5637635.0,1
10304198,3010XX,301050.0,56374XX,5637450.0,100
10304204,3010XX,301050.0,56375XX,5637550.0,100
10304216,3394XX,339450.0,56135XX,5613550.0,100
10304228,3394XX,339450.0,56133XX,5613350.0,100
10304230,3395XX,339550.0,56133XX,5613350.0,100
10304241,300690,300690.0,5669614,5669614.0,1
10304253,3008XX,300850.0,56694XX,5669450.0,100
10304265,3012XX,301250.0,56695XX,5669550.0,100
10304277,3217XX,321750.0,56253XX,5625350.0,100
10304289,3227XX,322750.0,56294XX,5629450.0,100
10304290,3225XX,322550.0,56295XX,5629550.0,100
10304307,3225XX,322550.0,56294XX,5629450.0,100
10304319,3226XX,322650.0,56295XX,5629550.0,100
10304320,3226XX,322650.0,56294XX,5629450.0,100
10304332,3299XX,329950.0,56328XX,5632850.0,100
10304344,2957XX,295750.0,56598XX,5659850.0,100
10304356,3267XX,326750.0,55988XX,5598850.0,100
10304368,3266XX,326650.0,55983XX,5598350.0,100
10304370,3009XX,300950.0,56205XX,5620550.0,100
10304381,3009XX,300950.0,56206XX,5620650.0,100
10304393,3010XX,301050.0,56206XX,5620650.0,100
10304400,2988XX,298850.0,56311XX,5631150.0,100
10304411,2987XX,298750.0,56310XX,5631050.0,100
10304423,2986XX,298650.0,56309XX,5630950.0,100
10304435,2985XX,298550.0,56309XX,5630950.0,100
10304459,348369,348369.0,5616691,5616691.0,1
10304460,348369,348369.0,5616691,5616691.0,1
10304472,348419,348419.0,5616657,5616657.0,1
10304484,348419,348419.0,5616657,5616657.0,1
10304496,348429,348429.0,5616574,5616574.0,1
10304502,3484XX,348450.0,56165XX,5616550.0,100
10304514,348436,348436.0,5616515,5616515.0,1
10304526,293743,293743.0,5634775,5634775.0,1
10304538,2970XX,297050.0,56293XX,5629350.0,100
10304540,2971XX,297150.0,56293XX,5629350.0,100
10304551,2971XX,297150.0,56293XX,5629350.0,100
10304599,3095XX,309550.0,56356XX,5635650.0,100
10304605,3098XX,309850.0,56358XX,5635850.0,100
10304617,3097XX,309750.0,56354XX,5635450.0,100
10304630,3102XX,310250.0,56350XX,5635050.0,100
10304642,3104XX,310450.0,56350XX,5635050.0,100
10304666,3096XX,309650.0,56356XX,5635650.0,100
10304680,3101XX,310150.0,56354XX,5635450.0,100
10304691,3095XX,309550.0,56348XX,5634850.0,100
10304708,3100XX,310050.0,56359XX,5635950.0,100
10304710,3095XX,309550.0,56348XX,5634850.0,100
10304721,3097XX,309750.0,56353XX,5635350.0,100
10304733,3195XX,319550.0,56369XX,5636950.0,100
10304745,3194XX,319450.0,56376XX,5637650.0,100
10304757,3188XX,318850.0,56389XX,5638950.0,100
10304770,2910XX,291050.0,56300XX,5630050.0,100
10304782,2912XX,291250.0,56303XX,5630350.0,100
10304794,2913XX,291350.0,56297XX,5629750.0,100
10304800,3455XX,345550.0,56226XX,5622650.0,100
10304812,3455XX,345550.0,56226XX,5622650.0,100
10304824,3452XX,345250.0,56228XX,5622850.0,100
10304836,3455XX,345550.0,56231XX,5623150.0,100
10304848,3458XX,345850.0,56231XX,5623150.0,100
10304850,3068XX,306850.0,56565XX,5656550.0,100
10304861,3074XX,307450.0,56563XX,5656350.0,100
10304873,3062XX,306250.0,56568XX,5656850.0,100
10304885,3064XX,306450.0,56570XX,5657050.0,100
10304903,3079XX,307950.0,56378XX,5637850.0,100
10304915,3079XX,307950.0,56378XX,5637850.0,100
10304927,3087XX,308750.0,56371XX,5637150.0,100
10304939,3087XX,308750.0,56371XX,5637150.0,100
10304940,3082XX,308250.0,56362XX,5636250.0,100
10304952,3082XX,308250.0,56362XX,5636250.0,100
10304964,3074XX,307450.0,56371XX,5637150.0,100
10304976,3074XX,307450.0,56371XX,5637150.0,100
10304988,306375,306375.0,5637168,5637168.0,1
10304990,306375,306375.0,5637168,5637168.0,1
10305002,3081XX,308150.0,56372XX,5637250.0,100
10305040,3146XX,314650.0,56411XX,5641150.0,100
10305051,3273XX,327350.0,56310XX,5631050.0,100
10305063,2986XX,298650.0,56354XX,5635450.0,100
10305075,2949XX,294950.0,56452XX,5645250.0,100
10305087,2948XX,294850.0,56454XX,5645450.0,100
10305099,3099XX,309950.0,56422XX,5642250.0,100
10305105,3100XX,310050.0,56424XX,5642450.0,100
10305117,3101XX,310150.0,56425XX,5642550.0,100
10305129,3088XX,308850.0,56433XX,5643350.0,100
10305130,3090XX,309050.0,56431XX,5643150.0,100
10305142,3150XX,315050.0,56593XX,5659350.0,100
10305154,3151XX,315150.0,56590XX,5659050.0,100
10305166,3152XX,315250.0,56590XX,5659050.0,100
10305178,2900XX,290050.0,56491XX,5649150.0,100
10305180,2900XX,290050.0,56494XX,5649450.0,100
10305191,290341,290341.0,5649393,5649393.0,1
10305208,3015XX,301550.0,56232XX,5623250.0,100
10305210,3015XX,301550.0,56232XX,5623250.0,100
10305221,3015XX,301550.0,56232XX,5623250.0,100
10305233,3015XX,301550.0,56232XX,5623250.0,100
10305245,3015XX,301550.0,56232XX,5623250.0,100
10305257,2977XX,297750.0,56484XX,5648450.0,100
10305269,2975XX,297550.0,56484XX,5648450.0,100
10305270,2975XX,297550.0,56484XX,5648450.0,100
10305282,2975XX,297550.0,56484XX,5648450.0,100
10305294,2972XX,297250.0,56479XX,5647950.0,100
10305300,2972XX,297250.0,56480XX,5648050.0,100
10305312,2975XX,297550.0,56477XX,5647750.0,100
10305324,2977XX,297750.0,56481XX,5648150.0,100
10305336,3274XX,327450.0,55994XX,5599450.0,100
10305348,3273XX,327350.0,55992XX,5599250.0,100
10305350,3239XX,323950.0,56292XX,5629250.0,100
10305361,3238XX,323850.0,56290XX,5629050.0,100
10305373,3239XX,323950.0,56292XX,5629250.0,100
10305385,2999XX,299950.0,56265XX,5626550.0,100
10305397,2997XX,299750.0,56268XX,5626850.0,100
10305403,3000XX,300050.0,56271XX,5627150.0,100
10305415,2918XX,291850.0,56468XX,5646850.0,100
10305427,2978XX,297850.0,56475XX,5647550.0,100
10305439,2976XX,297650.0,56477XX,5647750.0,100
10305440,3089XX,308950.0,56433XX,5643350.0,100
10305452,3090XX,309050.0,56431XX,5643150.0,100
10305464,2950XX,295050.0,56440XX,5644050.0,100
10305476,2948XX,294850.0,56439XX,5643950.0,100
10305488,2945XX,294550.0,56434XX,5643450.0,100
10305490,2951XX,295150.0,56435XX,5643550.0,100
10305506,2949XX,294950.0,56436XX,5643650.0,100
10305518,2996XX,299650.0,56589XX,5658950.0,100
10305520,2955XX,295550.0,56410XX,5641050.0,100
10305531,2951XX,295150.0,56399XX,5639950.0,100
10305543,2955XX,295550.0,56398XX,5639850.0,100
10305555,2952XX,295250.0,56398XX,5639850.0,100
10305567,2953XX,295350.0,56398XX,5639850.0,100
10305579,3154XX,315450.0,56591XX,5659150.0,100
10305580,3154XX,315450.0,56591XX,5659150.0,100
10305592,3055XX,305550.0,56324XX,5632450.0,100
10305609,3491XX,349150.0,56205XX,5620550.0,100
10305610,2956XX,295650.0,56436XX,5643650.0,100
10305622,2956XX,295650.0,56436XX,5643650.0,100
10305634,3147XX,314750.0,56591XX,5659150.0,100
10305646,314948,314948.0,5658494,5658494.0,1
10305658,315404,315404.0,5658644,5658644.0,1
10305660,2879XX,287950.0,56574XX,5657450.0,100
10305671,2878XX,287850.0,56573XX,5657350.0,100
10305683,2877XX,287750.0,56574XX,5657450.0,100
10305695,2957XX,295750.0,56434XX,5643450.0,100
10305701,2949XX,294950.0,56451XX,5645150.0,100
10305713,2949XX,294950.0,56456XX,5645650.0,100
10305725,2946XX,294650.0,56457XX,5645750.0,100
10305737,3053XX,305350.0,56441XX,5644150.0,100
10305749,3050XX,305050.0,56445XX,5644550.0,100
10305750,3051XX,305150.0,56445XX,5644550.0,100
10305762,3052XX,305250.0,56446XX,5644650.0,100
10305774,3360XX,336050.0,56116XX,5611650.0,100
10305786,3357XX,335750.0,56117XX,5611750.0,100
10305798,3114XX,311450.0,56442XX,5644250.0,100
10305804,3116XX,311650.0,56444XX,5644450.0,100
10305816,3052XX,305250.0,56446XX,5644650.0,100
10305944,306188,306188.0,5645221,5645221.0,1
10305956,3150XX,315050.0,56432XX,5643250.0,100
10305968,3152XX,315250.0,56431XX,5643150.0,100
10305970,3033XX,303350.0,56594XX,5659450.0,100
10305981,3022XX,302250.0,56598XX,5659850.0,100
10305993,2971XX,297150.0,56650XX,5665050.0,100
10306006,295920,295920.0,5643157,5643157.0,1
10306018,295920,295920.0,5643157,5643157.0,1
10306020,2955XX,295550.0,56433XX,5643350.0,100
10306031,2955XX,295550.0,56433XX,5643350.0,100
10306067,3086XX,308650.0,56526XX,5652650.0,100
10306079,3086XX,308650.0,56524XX,5652450.0,100
10306080,3083XX,308350.0,56523XX,5652350.0,100
10306092,3084XX,308450.0,56526XX,5652650.0,100
10306109,3125XX,312550.0,56358XX,5635850.0,100
10306110,3128XX,312850.0,56363XX,5636350.0,100
10306122,3128XX,312850.0,56359XX,5635950.0,100
10306134,3126XX,312650.0,56357XX,5635750.0,100
10306146,307632,307632.0,5635968,5635968.0,1
10306158,307778,307778.0,5636228,5636228.0,1
10306160,3075XX,307550.0,56362XX,5636250.0,100
10306171,3225XX,322550.0,56295XX,5629550.0,100
10306183,3224XX,322450.0,56296XX,5629650.0,100
10306195,3225XX,322550.0,56296XX,5629650.0,100
10306201,2940XX,294050.0,56292XX,5629250.0,100
10306213,2940XX,294050.0,56292XX,5629250.0,100
10306225,2880XX,288050.0,56572XX,5657250.0,100
10306237,299096,299096.0,5664975,5664975.0,1
10306249,298155,298155.0,5665682,5665682.0,1
10306250,298035,298035.0,5665449,5665449.0,1
10306262,2984XX,298450.0,56654XX,5665450.0,100
10306304,294749,294749.0,5629166,5629166.0,1
10306316,294660,294660.0,5629210,5629210.0,1
10306328,294534,294534.0,5628669,5628669.0,1
10306330,2945XX,294550.0,56286XX,5628650.0,100
10306341,294577,294577.0,5628717,5628717.0,1
10306353,294512,294512.0,5628796,5628796.0,1
10306365,295297,295297.0,5627883,5627883.0,1
10306377,295413,295413.0,5627968,5627968.0,1
10306389,294639,294639.0,5627210,5627210.0,1
10306390,294369,294369.0,5628562,5628562.0,1
10306407,294201,294201.0,5628594,5628594.0,1
10306419,294303,294303.0,5628565,5628565.0,1
10306420,294964,294964.0,5629086,5629086.0,1
10306432,2945XX,294550.0,56289XX,5628950.0,100
10306444,2946XX,294650.0,56289XX,5628950.0,100
10306470,3033XX,303350.0,56556XX,5655650.0,100
10306481,3034XX,303450.0,56561XX,5656150.0,100
10306493,344815,344815.0,5615118,5615118.0,1
10306500,344367,344367.0,5615657,5615657.0,1
